"","country","isocode","ison","region","language","date","id_gallup","wgt","patience","risktaking","posrecip","negrecip","altruism","trust","subj_math_skills","gender","age"
"56","Turkey","TUR",792,"Agri","Turkish",2012-03-10,7100800000056,1.24308909562884,-0.420622199773788,0.297225475311279,0.73008406162262,0.251494109630585,-0.299649834632874,0.585773646831512,5,0,32
"57","Turkey","TUR",792,"Agri","Turkish",2012-03-09,7100800000057,1.03922456859547,-0.420622199773788,0.0459012091159821,0.432426989078522,0.495576977729797,-1.45510864257812,0.221113488078117,4,1,27
"58","Turkey","TUR",792,"Agri","Turkish",2012-03-09,7100800000058,1.31233876840856,-0.548159837722778,0.297225475311279,-0.460544139146805,0.251494109630585,-0.299649834632874,-0.872867047786713,4,0,40
"59","Turkey","TUR",792,"Agri","Turkish",2012-03-09,7100800000059,1.03922456859547,-0.548159837722778,-0.264379739761353,0.134769961237907,0.225619316101074,-1.14779150485992,0.221113488078117,3,1,25
"60","Turkey","TUR",792,"Agri","Turkish",2012-03-09,7100800000060,1.24308909562884,-0.675697505474091,0.0459012091159821,-0.460544139146805,0.521451771259308,-0.299649834632874,-0.508206844329834,6,0,32
"61","Turkey","TUR",792,"Agri","Turkish",2012-03-09,7100800000061,0.924978399316389,-0.675697505474091,0.0459012091159821,-0.528394162654877,-0.0182376392185688,-1.68861591815948,-0.872867047786713,2,1,50
"62","Turkey","TUR",792,"Agri","Turkish",2012-03-09,7100800000062,1.31233876840856,-0.548159837722778,0.297225475311279,0.432426989078522,0.37376144528389,-0.680777072906494,0.221113488078117,4,0,40
"63","Turkey","TUR",792,"Agri","Turkish",2012-03-09,7100800000063,1.09711741117042,-0.675697505474091,0.297225475311279,0.432426989078522,0.225619316101074,-1.22160148620605,0.221113488078117,4,1,38
"64","Turkey","TUR",792,"Agri","Turkish",2012-03-09,7100800000064,1.24308909562884,-0.420622199773788,0.0459012091159821,0.134769961237907,0.347434848546982,-0.914284348487854,0.221113488078117,4,0,28
"65","Turkey","TUR",792,"Ankara","Turkish",2012-03-13,7100800000065,0.352678213166438,-0.420622199773788,-0.366795718669891,-1.32725811004639,1.03571820259094,0.00766741577535868,0.585773646831512,6,0,22
"66","Turkey","TUR",792,"Ankara","Turkish",2012-03-12,7100800000066,0.442259366468223,-0.487383604049683,-0.115471482276917,-0.298587083816528,0.64371907711029,0.00766741577535868,-0.143546685576439,5,1,18
"67","Turkey","TUR",792,"Ankara","Turkish",2012-03-12,7100800000067,0.271782882091771,0.0843545198440552,-0.366795718669891,-1.32725811004639,1.15753364562988,-0.299649834632874,0.585773646831512,5,0,28
"68","Turkey","TUR",792,"Ankara","Turkish",2012-03-13,7100800000068,0.721948822496216,-0.293084532022476,-0.366795718669891,-0.366437017917633,1.15753364562988,0.314984649419785,0.585773646831512,6,0,26
"69","Turkey","TUR",792,"Ankara","Turkish",2012-03-13,7100800000069,0.529017319749657,-0.420622199773788,-0.366795718669891,-0.366437017917633,1.40139067173004,0.47468176484108,0.950433790683746,7,0,19
"70","Turkey","TUR",792,"Ankara","Turkish",2012-03-12,7100800000070,0.543565764207786,-0.420622199773788,-0.115471482276917,-0.366437017917633,1.03549230098724,0.00766741577535868,0.585773646831512,6,1,39
"71","Turkey","TUR",792,"Ankara","Turkish",2012-03-12,7100800000071,0.519612284297734,-0.293084532022476,-0.115471482276917,-0.298587083816528,0.88757598400116,0.314984649419785,0.585773646831512,6,1,31
"72","Turkey","TUR",792,"Ankara","Turkish",2012-03-13,7100800000072,0.294839577645482,-0.0958060622215271,-0.366795718669891,-0.664094150066376,1.4274914264679,0.167364507913589,0.221113488078117,6,1,18
"73","Turkey","TUR",792,"Ankara","Turkish",2012-03-11,7100800000073,0.307943647308911,-0.420622199773788,0.266230583190918,0.244367495179176,0.321108281612396,-0.766664147377014,-0.872867047786713,6,0,26
"74","Turkey","TUR",792,"Ankara","Turkish",2012-03-10,7100800000074,0.307943647308911,2.38051295280457,-0.70807158946991,-0.455531775951385,1.30590164661407,-0.152029678225517,0.221113488078117,7,0,29
"75","Turkey","TUR",792,"Ankara","Turkish",2012-03-10,7100800000075,0.271782882091771,-0.420622199773788,-0.70807158946991,0.244367495179176,0.791635274887085,-0.766664147377014,0.221113488078117,7,0,33
"76","Turkey","TUR",792,"Ankara","Turkish",2012-03-11,7100800000076,0.721948822496216,-0.548159837722778,0.0738630592823029,-0.805481433868408,1.15753364562988,-0.766664147377014,0.585773646831512,6,0,34
"77","Turkey","TUR",792,"Ankara","Turkish",2012-03-11,7100800000077,0.301775213154411,-0.420622199773788,0.0304037798196077,0.244367495179176,0.442923784255981,-0.766664147377014,-0.872867047786713,6,1,27
"78","Turkey","TUR",792,"Ankara","Turkish",2012-03-11,7100800000078,0.271782882091771,-0.548159837722778,-0.472244739532471,-0.805481433868408,0.887350142002106,-0.766664147377014,0.585773646831512,7,0,36
"79","Turkey","TUR",792,"Ankara","Turkish",2012-03-10,7100800000079,0.721948822496216,-0.420622199773788,-0.456747263669968,0.244367495179176,0.321108281612396,-0.766664147377014,-0.872867047786713,6,0,27
